id,aps,se,data,tweets,casos,casos_est,casos_estmin,casos_estmax,tmin,rt,prt1,inc,nivel,sum
2734,3.1,201327,2013-06-30,88.0,30.0,30.0,30.0,30.0,17.5714,0.532452,0.0020387,4.07726,1,1302
2735,3.1,201328,2013-07-07,90.0,20.0,20.0,20.0,20.0,15.4286,0.476508,0.00224318,2.71817,1,1302
2736,3.1,201329,2013-07-14,84.0,29.0,29.0,29.0,29.0,19.4286,0.932209,0.392067,3.94135,1,1302
2737,3.1,201330,2013-07-21,57.0,17.0,17.0,17.0,17.0,16.7143,0.666683,0.0932038,2.31045,1,1302
2738,3.1,201331,2013-07-28,148.0,8.0,8.0,8.0,8.0,15.1429,0.351642,0.00291875,1.08727,1,1302
2739,3.1,201332,2013-08-04,155.0,16.0,16.0,16.0,16.0,18.4286,0.898032,0.375858,2.17454,1,1302
2740,3.1,201333,2013-08-11,71.0,18.0,18.0,18.0,18.0,17.2857,1.3037,0.774724,2.44636,1,1302
2741,3.1,201334,2013-08-18,74.0,10.0,10.0,10.0,10.0,18.1429,0.701099,0.188609,1.35909,1,1302
2742,3.1,201335,2013-08-25,63.0,9.0,9.0,9.0,9.0,16.7143,0.622007,0.124042,1.22318,1,1302
2743,3.1,201336,2013-09-01,55.0,10.0,10.0,10.0,10.0,18.1429,0.835829,0.334517,1.35909,1,1302
2744,3.1,201337,2013-09-08,42.0,5.0,5.0,5.0,5.0,18.4286,0.513152,0.0995749,0.679544,1,1302
2745,3.1,201338,2013-09-15,115.0,12.0,12.0,12.0,12.0,21.1429,1.38781,0.77485,1.6309,1,1302
2746,3.1,201339,2013-09-22,45.0,8.0,8.0,8.0,8.0,19.5714,0.965873,0.47135,1.08727,1,1302
2747,3.1,201340,2013-09-29,56.0,6.0,6.0,6.0,6.0,20.5714,0.678884,0.223472,0.815452,1,1302
2748,3.1,201341,2013-10-06,52.0,12.0,12.0,12.0,12.0,17.0,1.41004,0.784801,1.6309,1,1302
2749,3.1,201342,2013-10-13,57.0,7.0,7.0,7.0,7.0,20.4286,0.845165,0.367913,0.951361,1,1302
2750,3.1,201343,2013-10-20,69.0,6.0,6.0,6.0,6.0,22.7143,0.686289,0.230459,0.815452,1,1302
2751,3.1,201344,2013-10-27,66.0,10.0,10.0,10.0,10.0,19.7143,1.24239,0.681008,1.35909,1,1302
2753,3.1,201346,2013-11-10,63.0,10.0,10.0,10.0,10.0,22.0,1.23352,0.675719,1.35909,1,1302
2754,3.1,201347,2013-11-17,86.0,15.0,15.0,15.0,15.0,21.1429,1.70484,0.903524,2.03863,1,1302
2755,3.1,201348,2013-11-24,74.0,25.0,25.0,25.0,25.0,22.4286,2.22618,0.990493,3.39772,1,1302
215436,5.1,201104,2011-01-23,,27.0,27.0,27.0,27.0,24.7143,1.62584,0.944873,4.11664,2,1302
215437,5.1,201105,2011-01-30,,51.0,51.0,51.0,51.0,24.7143,2.225,0.999561,7.77588,2,1302
215438,5.1,201106,2011-02-06,,107.0,107.0,107.0,107.0,25.5714,3.00454,1.0,16.3141,2,1302
215439,5.1,201107,2011-02-13,,213.0,213.0,213.0,213.0,23.4286,3.24343,1.0,32.4757,2,1302
215440,5.1,201108,2011-02-20,,261.0,261.0,261.0,261.0,25.1429,2.13534,1.0,39.7942,3,1302
215441,5.1,201109,2011-02-27,,265.0,265.0,265.0,265.0,23.8571,1.38595,0.999736,40.4041,3,1302
215442,5.1,201110,2011-03-06,,217.0,217.0,217.0,217.0,24.2857,0.913651,0.167767,33.0856,3,1302
212643,1.0,201049,2010-12-05,,7.0,7.0,7.0,7.0,24.4286,1.248,0.657434,3.0842,2,1302
559876,1.0,201915,2019-04-07,72.0,58.0,58.0,58.0,58.0,24.4286,1.86216,0.998013,25.5548,2,1302
564717,1.0,201916,2019-04-14,153.0,53.0,53.0,53.0,53.0,24.2857,1.25444,0.865966,23.3518,3,1302
569568,1.0,201917,2019-04-21,108.0,53.0,53.0,53.0,53.0,24.4286,1.04439,0.587862,23.3518,3,1302
574429,1.0,201918,2019-04-28,362.0,66.0,66.0,66.0,66.0,24.4286,1.22282,0.864928,29.0796,2,1302
579300,1.0,201919,2019-05-05,385.0,87.0,87.0,87.0,87.0,23.8571,1.5011,0.992398,38.3322,2,1302
2756,3.1,201349,2013-12-01,60.0,16.0,16.0,16.0,16.0,22.8571,1.01652,0.518646,2.17454,1,1302
2757,3.1,201350,2013-12-08,63.0,16.0,16.0,16.0,16.0,22.7143,0.846078,0.308933,2.17454,2,1302
2758,3.1,201351,2013-12-15,74.0,9.0,9.0,9.0,9.0,22.2857,0.510062,0.0429052,1.22318,2,1302
2759,3.1,201352,2013-12-22,61.0,4.0,4.0,4.0,4.0,22.8571,0.284376,0.00614885,0.543635,2,1302
2760,3.1,201401,2013-12-29,43.0,6.0,6.0,6.0,6.0,25.0,0.616617,0.165732,0.815452,2,1302
2761,3.1,201402,2014-01-05,77.0,19.0,19.0,19.0,19.0,24.1429,2.64282,0.991608,2.58227,2,1302
2762,3.1,201403,2014-01-12,82.0,30.0,30.0,30.0,30.0,23.5714,2.95925,0.999408,4.07726,2,1302
2769,3.1,201410,2014-03-02,75.0,3.0,3.0,3.0,3.0,23.2857,0.256139,0.00758944,0.407726,2,1302
2776,3.1,201417,2014-04-20,64.0,7.0,7.0,7.0,7.0,21.5714,1.23873,0.652657,0.951361,1,1302
2777,3.1,201418,2014-04-27,107.0,11.0,11.0,11.0,11.0,17.2857,2.06958,0.928022,1.495,1,1302
2778,3.1,201419,2014-05-04,159.0,11.0,11.0,11.0,11.0,20.1429,1.54359,0.825137,1.495,1,1302
2779,3.1,201420,2014-05-11,114.0,13.0,13.0,13.0,13.0,17.0,1.34923,0.764824,1.76681,1,1302
2780,3.1,201421,2014-05-18,92.0,13.0,13.0,13.0,13.0,20.0,1.1515,0.638044,1.76681,1,1302
2781,3.1,201422,2014-05-25,80.0,6.0,6.0,6.0,6.0,18.4286,0.502394,0.0733496,0.815452,1,1302
2782,3.1,201423,2014-06-01,55.0,5.0,5.0,5.0,5.0,18.7143,0.46741,0.0673132,0.679544,1,1302
2783,3.1,201424,2014-06-08,62.0,3.0,3.0,3.0,3.0,19.2857,0.391481,0.0647755,0.407726,1,1302
2784,3.1,201425,2014-06-15,63.0,8.0,8.0,8.0,8.0,18.5714,1.49105,0.772295,1.08727,1,1302
2785,3.1,201426,2014-06-22,80.0,6.0,6.0,6.0,6.0,17.0,1.18819,0.616829,0.815452,1,1302
2786,3.1,201427,2014-06-29,44.0,5.0,5.0,5.0,5.0,19.4286,0.8421,0.384078,0.679544,1,1302
2787,3.1,201428,2014-07-06,62.0,2.0,2.0,2.0,2.0,18.8571,0.342923,0.068736,0.271817,1,1302
2788,3.1,201429,2014-07-13,55.0,3.0,3.0,3.0,3.0,17.0,0.661033,0.275898,0.407726,1,1302
2789,3.1,201430,2014-07-20,60.0,6.0,6.0,6.0,6.0,16.8571,1.75572,0.812414,0.815452,1,1302
2790,3.1,201431,2014-07-27,64.0,4.0,4.0,4.0,4.0,16.4286,1.09704,0.553781,0.543635,1,1302
2791,3.1,201432,2014-08-03,64.0,4.0,4.0,4.0,4.0,15.4286,0.902045,0.437524,0.543635,1,1302
2792,3.1,201433,2014-08-10,42.0,2.0,2.0,2.0,2.0,16.2857,0.465661,0.160342,0.271817,1,1302
2793,3.1,201434,2014-08-17,47.0,5.0,5.0,5.0,5.0,18.0,1.36796,0.684776,0.679544,1,1302
215443,5.1,201111,2011-03-13,,335.0,335.0,335.0,335.0,23.8571,1.33227,0.999728,51.0769,3,1302
215444,5.1,201112,2011-03-20,,487.0,487.0,487.0,487.0,23.8571,1.78325,1.0,74.2521,4,1302
215445,5.1,201113,2011-03-27,,807.0,807.0,807.0,807.0,24.5714,2.22279,1.0,123.042,4,1302
215446,5.1,201114,2011-04-03,,851.0,851.0,851.0,851.0,22.8571,1.60721,1.0,129.751,4,1302
215447,5.1,201115,2011-04-10,,713.0,713.0,713.0,713.0,24.1429,1.01382,0.6019,108.71,4,1302
215448,5.1,201116,2011-04-17,,718.0,718.0,718.0,718.0,23.1429,0.927806,0.0739456,109.472,4,1302
215450,5.1,201118,2011-05-01,,681.0,681.0,681.0,681.0,21.8571,0.911198,0.0394695,103.831,4,1302
215451,5.1,201119,2011-05-08,,634.0,634.0,634.0,634.0,20.4286,0.847322,0.00105101,96.6649,4,1302
215452,5.1,201120,2011-05-15,,611.0,611.0,611.0,611.0,18.5714,0.870167,0.00590899,93.1581,4,1302
215453,5.1,201121,2011-05-22,,447.0,447.0,447.0,447.0,18.0,0.700571,2.98927e-09,68.1533,4,1302
212644,1.0,201050,2010-12-12,,13.0,13.0,13.0,13.0,24.5714,1.79492,0.905968,5.72781,2,1302
479990,2.1,201847,2018-11-18,,5.0,5.0,5.0,5.0,21.8571,1.62067,0.762257,0.904665,1,1302
484633,2.1,201848,2018-11-25,,2.0,2.0,2.0,2.0,22.5714,0.531783,0.212476,0.361866,1,1302
484634,2.1,201849,2018-12-02,,4.0,4.0,4.0,4.0,22.1429,1.04337,0.52499,0.723732,1,1302
498616,2.1,201850,2018-12-09,,1.0,1.0,1.0,1.0,22.5714,0.306829,0.104448,0.180933,2,1302
503288,2.1,201851,2018-12-16,,2.0,2.0,2.0,2.0,25.7143,0.735903,0.358576,0.361866,2,1302
507972,2.1,201852,2018-12-23,,0.0,0.0,0.0,0.0,24.2857,0.0,0.0,0.0,2,1302
507973,2.1,201901,2018-12-30,11.0,7.0,7.0,7.0,7.0,25.8571,4.25974,0.977482,1.26653,2,1302
507974,2.1,201902,2019-01-06,23.0,5.0,5.0,5.0,5.0,25.1429,1.98438,0.833475,0.904665,1,1302
512686,2.1,201903,2019-01-13,25.0,6.0,6.0,6.0,6.0,25.2857,1.35155,0.692858,1.0856,2,1302
526850,2.1,201904,2019-01-20,18.0,11.0,11.0,11.0,11.0,25.2857,1.9153,0.908207,1.99026,2,1302
526851,2.1,201905,2019-01-27,18.0,7.0,7.0,7.0,7.0,26.2857,0.996962,0.497659,1.26653,2,1302
526852,2.1,201906,2019-02-03,26.0,7.0,7.0,7.0,7.0,24.1429,0.852318,0.374542,1.26653,2,1302
536355,2.1,201907,2019-02-10,27.0,13.0,13.0,13.0,13.0,25.4286,1.58595,0.857484,2.35213,2,1302
536356,2.1,201908,2019-02-17,203.0,8.0,8.0,8.0,8.0,25.0,0.921117,0.431713,1.44746,2,1302
541129,2.1,201909,2019-02-24,213.0,12.0,12.0,12.0,12.0,25.2857,1.2132,0.67717,2.1712,2,1302
541130,2.1,201910,2019-03-03,32.0,10.0,10.0,10.0,10.0,25.7143,0.981243,0.482678,1.80933,2,1302
545922,2.1,201911,2019-03-10,231.0,8.0,8.0,8.0,8.0,26.4286,0.776054,0.290192,1.44746,2,1302
550724,2.1,201912,2019-03-17,75.0,12.0,12.0,12.0,12.0,25.1429,1.20395,0.6709,2.1712,2,1302
555536,2.1,201913,2019-03-24,72.0,21.0,21.0,21.0,21.0,23.4286,2.03217,0.974517,3.79959,2,1302
705161,1.0,200952,1970-01-01,,,,,,24.5,,0.0,,2,1302
705476,1.0,201553,1970-01-01,,1.0,1.0,1.0,1.0,,0.0876808,0.000368768,0.4406,2,1302
594464,2.1,201922,2019-05-26,93.0,40.0,40.0,40.0,40.0,22.0,0.747165,0.0795151,7.23732,2,1302
599376,2.1,201923,2019-06-02,71.0,57.0,57.0,57.0,57.0,20.2857,1.07569,0.649481,10.3132,2,1302
708089,3.3,201553,1970-01-01,,1.0,1.0,1.0,1.0,,0.0152745,0.0,0.108182,2,1302
604298,2.1,201924,2019-06-09,92.0,33.0,33.0,33.0,33.0,21.4286,0.668088,0.0342631,5.97079,2,1302
614161,2.1,201925,2019-06-16,143.0,41.0,41.0,41.0,41.0,21.5714,0.888355,0.28953,7.41825,2,1302
614162,2.1,201926,2019-06-23,76.0,31.0,31.0,31.0,31.0,22.0,0.756299,0.117787,5.60892,1,1302
619114,2.1,201927,2019-06-30,84.0,12.0,12.0,12.0,12.0,22.1429,0.33563,0.000192765,2.1712,1,1302
624076,2.1,201928,2019-07-07,32.0,18.0,18.0,18.0,18.0,17.0,0.638224,0.0641013,3.25679,1,1302
2798,3.1,201439,2014-09-21,80.0,6.0,6.0,6.0,6.0,18.7143,1.03669,0.525549,0.815452,1,1302
2799,3.1,201440,2014-09-28,65.0,5.0,5.0,5.0,5.0,20.2857,0.755003,0.310528,0.679544,1,1302
629049,2.1,201929,2019-07-14,16.0,20.0,20.0,20.0,20.0,18.7143,0.995458,0.49419,3.61866,1,1302
629050,2.1,201930,2019-07-21,46.0,12.0,12.0,12.0,12.0,19.2857,0.688395,0.15418,2.1712,1,1302
2800,3.1,201441,2014-10-05,143.0,4.0,4.0,4.0,4.0,17.1429,0.640994,0.231805,0.543635,1,1302
2801,3.1,201442,2014-10-12,105.0,12.0,12.0,12.0,12.0,20.8571,2.15565,0.944368,1.6309,1,1302
2819,3.1,201507,2015-02-15,57.0,4.0,4.0,4.0,4.0,22.4286,1.51933,0.715081,0.543635,1,1302
215454,5.1,201122,2011-05-29,,378.0,378.0,378.0,378.0,19.1429,0.667493,3.85045e-10,57.633,4,1302
215455,5.1,201123,2011-06-05,,171.0,171.0,171.0,171.0,16.1429,0.368352,0.0,26.0721,4,1302
215456,5.1,201124,2011-06-12,,162.0,162.0,162.0,162.0,16.1429,0.469599,1.11022e-16,24.6999,4,1302
215457,5.1,201125,2011-06-19,,99.0,99.0,99.0,99.0,18.2857,0.428282,7.54952e-14,15.0944,2,1302
215458,5.1,201126,2011-06-26,,116.0,116.0,116.0,116.0,16.4286,0.730957,0.00486501,17.6863,2,1302
215459,5.1,201127,2011-07-03,,40.0,40.0,40.0,40.0,16.8,0.333636,4.53007e-11,6.09873,2,1302
215460,5.1,201128,2011-07-10,,35.0,35.0,35.0,35.0,19.5,0.383114,1.51486e-07,5.33639,2,1302
215461,5.1,201129,2011-07-17,,27.0,27.0,27.0,27.0,19.8571,0.449704,0.000156343,4.11664,1,1302
215462,5.1,201130,2011-07-24,,71.0,71.0,71.0,71.0,18.1429,1.7431,0.998089,10.8252,1,1302
215463,5.1,201131,2011-07-31,,27.0,27.0,27.0,27.0,17.0,0.665593,0.0478206,4.11664,1,1302
215464,5.1,201132,2011-08-07,,29.0,29.0,29.0,29.0,19.2857,0.643877,0.0299004,4.42158,1,1302
215465,5.1,201133,2011-08-14,,13.0,13.0,13.0,13.0,19.5714,0.34863,0.000207627,1.98209,1,1302
215466,5.1,201134,2011-08-21,,7.0,7.0,7.0,7.0,19.4286,0.27361,0.000329003,1.06728,1,1302
634043,2.1,201931,2019-07-28,23.0,12.0,12.0,12.0,12.0,20.2857,0.719568,0.187201,2.1712,1,1302
634044,2.1,201932,2019-08-04,81.0,3.0,3.0,3.0,3.0,18.7143,0.218634,0.00245115,0.542799,1,1302
639057,2.1,201933,2019-08-11,21.0,5.0,5.0,5.0,5.0,19.0,0.507714,0.0954798,0.904665,1,1302
2794,3.1,201435,2014-08-24,81.0,4.0,4.0,4.0,4.0,17.1429,1.16464,0.586902,0.543635,1,1302
2795,3.1,201436,2014-08-31,53.0,6.0,6.0,6.0,6.0,17.4286,1.49813,0.745503,0.815452,1,1302
2796,3.1,201437,2014-09-07,45.0,4.0,4.0,4.0,4.0,17.5714,0.869629,0.414948,0.543635,1,1302
2797,3.1,201438,2014-09-14,57.0,9.0,9.0,9.0,9.0,19.2857,1.76654,0.859855,1.22318,1,1302
7926,1.0,201227,2012-07-01,,92.0,92.0,92.0,92.0,20.7143,0.619215,0.00012071,40.5352,4,1302
584181,1.0,201920,2019-05-12,188.0,81.0,81.0,81.0,81.0,23.1429,1.19639,0.86306,35.6886,2,1302
589072,1.0,201921,2019-05-19,554.0,65.0,65.0,65.0,65.0,22.4286,0.845349,0.158217,28.639,2,1302
593973,1.0,201922,2019-05-26,93.0,81.0,81.0,81.0,81.0,22.0,1.04824,0.616795,35.6886,2,1302
598884,1.0,201923,2019-06-02,71.0,54.0,54.0,54.0,54.0,20.2857,0.739291,0.0447255,23.7924,2,1302
603805,1.0,201924,2019-06-09,92.0,43.0,43.0,43.0,43.0,21.4286,0.630515,0.00799397,18.9458,1,1302
613666,1.0,201925,2019-06-16,143.0,38.0,38.0,38.0,38.0,21.5714,0.661111,0.022247,16.7428,1,1302
618618,1.0,201927,2019-06-30,84.0,46.0,46.0,46.0,46.0,22.1429,1.17724,0.774865,20.2676,1,1302
560359,2.1,201914,2019-03-31,81.0,36.0,36.0,36.0,36.0,24.2857,2.51006,0.999129,6.51359,2,1302
560360,2.1,201915,2019-04-07,72.0,41.0,41.0,41.0,41.0,24.4286,1.80745,0.990023,7.41825,2,1302
565202,2.1,201916,2019-04-14,153.0,26.0,26.0,26.0,26.0,24.2857,0.826641,0.234174,4.70426,2,1302
570054,2.1,201917,2019-04-21,108.0,24.0,24.0,24.0,24.0,24.4286,0.709164,0.0956372,4.34239,3,1302
574916,2.1,201918,2019-04-28,362.0,47.0,47.0,47.0,47.0,24.4286,1.53212,0.969204,8.50385,2,1302
579788,2.1,201919,2019-05-05,385.0,53.0,53.0,53.0,53.0,23.8571,1.63197,0.987519,9.58945,2,1302
584670,2.1,201920,2019-05-12,188.0,53.0,53.0,53.0,53.0,23.1429,1.26692,0.875553,9.58945,2,1302
589562,2.1,201921,2019-05-19,554.0,61.0,61.0,61.0,61.0,22.4286,1.21876,0.851703,11.0369,3,1302
705685,2.1,200952,1970-01-01,,,,,,24.5,,0.0,,2,1302
705999,2.1,201553,1970-01-01,,3.0,3.0,3.0,3.0,,0.114026,1.24983e-06,0.542799,2,1302
706208,2.2,200952,1970-01-01,,,,,,24.5,,0.0,,1,1302
706730,3.1,200952,1970-01-01,,,,,,24.0,,0.0,,2,1302
707044,3.1,201553,1970-01-01,,2.0,2.0,2.0,2.0,,0.0581879,8.18299e-10,0.271817,2,1302
707253,3.2,200952,1970-01-01,,,,,,24.0,,0.0,,2,1302
707775,3.3,200952,1970-01-01,,,,,,24.0,,0.0,,2,1302
708298,4.0,200952,1970-01-01,,,,,,24.5,,0.0,,2,1302
708820,5.1,200952,1970-01-01,,,,,,24.5,,0.0,,2,1302
623579,1.0,201928,2019-07-07,32.0,16.0,16.0,16.0,16.0,17.0,0.438027,0.0018966,7.04961,1,1302
628550,1.0,201929,2019-07-14,16.0,12.0,12.0,12.0,12.0,18.7143,0.365148,0.000667303,5.28721,1,1302
628551,1.0,201930,2019-07-21,46.0,7.0,7.0,7.0,7.0,19.2857,0.308407,0.00133753,3.0842,1,1302
633542,1.0,201931,2019-07-28,23.0,9.0,9.0,9.0,9.0,20.2857,0.668196,0.167516,3.9654,1,1302
633543,1.0,201932,2019-08-04,81.0,7.0,7.0,7.0,7.0,18.7143,0.750753,0.277168,3.0842,1,1302
638554,1.0,201933,2019-08-11,21.0,6.0,6.0,6.0,6.0,19.0,0.747475,0.288165,2.6436,1,1302
638555,1.0,201934,2019-08-18,23.0,4.0,4.0,4.0,4.0,19.5714,0.565655,0.16697,1.7624,1,1302
643586,1.0,201935,2019-08-25,17.0,4.0,4.0,4.0,4.0,19.5714,0.690862,0.274539,1.7624,1,1302
648627,1.0,201936,2019-09-01,54.0,1.0,1.0,1.0,1.0,20.7143,0.222804,0.0445557,0.4406,1,1302
653678,1.0,201937,2019-09-08,19.0,7.0,7.0,7.0,7.0,21.4286,1.97754,0.868964,3.0842,1,1302
658739,1.0,201938,2019-09-15,29.0,11.0,11.0,11.0,11.0,22.5714,2.82194,0.97364,4.8466,1,1302
663810,1.0,201939,2019-09-22,21.0,10.0,10.0,10.0,10.0,19.8571,1.54544,0.814852,4.406,1,1302
668891,1.0,201940,2019-09-29,15.0,7.0,7.0,7.0,7.0,20.5714,0.781942,0.307671,3.0842,1,1302
673982,1.0,201941,2019-10-06,20.0,6.0,6.0,6.0,6.0,22.5714,0.662855,0.208399,2.6436,1,1302
684194,1.0,201943,2019-10-20,19.0,7.0,7.0,7.0,7.0,21.8571,1.0758,0.555056,3.0842,1,1302
684195,1.0,201944,2019-10-27,16.0,3.0,3.0,3.0,3.0,24.5714,0.489797,0.136371,1.3218,1,1302
684196,1.0,201945,2019-11-03,46.0,3.0,3.0,3.0,3.0,24.0,0.546585,0.182541,1.3218,1,1302
689337,1.0,201946,2019-11-10,90.0,7.0,7.0,7.0,7.0,22.5714,1.61069,0.794485,3.0842,2,1302
2820,3.1,201508,2015-02-22,81.0,9.0,9.0,9.0,9.0,24.7143,2.72137,0.957021,1.22318,2,1302
2821,3.1,201509,2015-03-01,94.0,19.0,19.0,19.0,19.0,22.7143,3.36473,0.997581,2.58227,2,1302
2822,3.1,201510,2015-03-08,129.0,15.0,15.0,15.0,15.0,24.0,1.47974,0.838814,2.03863,2,1302
2823,3.1,201511,2015-03-15,137.0,24.0,24.0,24.0,24.0,22.8571,1.60939,0.930521,3.26181,2,1302
2824,3.1,201512,2015-03-22,146.0,32.0,32.0,32.0,32.0,21.7143,1.71852,0.971793,4.34908,2,1302
2825,3.1,201513,2015-03-29,172.0,49.0,49.0,49.0,49.0,22.4286,1.9871,0.998011,6.65953,2,1302
2826,3.1,201514,2015-04-05,187.0,43.0,43.0,43.0,43.0,20.7143,1.27798,0.858934,5.84407,1,1302
709864,5.3,200952,1970-01-01,,,,,,24.5,,0.0,,2,1302
2827,3.1,201515,2015-04-12,349.0,83.0,83.0,83.0,83.0,22.0,1.9062,0.999807,11.2804,1,1302
2828,3.1,201516,2015-04-19,208.0,86.0,86.0,86.0,86.0,22.8571,1.54749,0.994986,11.6881,3,1302
709342,5.2,200952,1970-01-01,,,,,,24.5,,0.0,,2,1302
2829,3.1,201517,2015-04-26,291.0,121.0,121.0,121.0,121.0,19.7143,1.64291,0.999685,16.445,3,1302
2830,3.1,201518,2015-05-03,598.0,139.0,139.0,139.0,139.0,19.8571,1.48316,0.998574,18.8913,3,1302
2831,3.1,201519,2015-05-10,408.0,145.0,145.0,145.0,145.0,18.8571,1.25843,0.96791,19.7068,3,1302
2832,3.1,201520,2015-05-17,310.0,139.0,139.0,139.0,139.0,19.2857,1.05033,0.657271,18.8913,3,1302
2833,3.1,201521,2015-05-24,248.0,130.0,130.0,130.0,130.0,19.5714,0.934858,0.290078,17.6681,3,1302
2834,3.1,201522,2015-05-31,211.0,69.0,69.0,69.0,69.0,18.8571,0.515799,2.12554e-06,9.3777,2,1302
2838,3.1,201526,2015-06-28,132.0,99.0,99.0,99.0,99.0,17.4286,0.926041,0.290406,13.455,1,1302
2839,3.1,201527,2015-07-05,99.0,57.0,57.0,57.0,57.0,18.0,0.553487,0.000120723,7.7468,1,1302
2853,3.1,201541,2015-10-11,63.0,7.0,7.0,7.0,7.0,22.7143,0.620231,0.15131,0.951361,1,1302
2855,3.1,201543,2015-10-25,90.0,20.0,20.0,20.0,20.0,21.2857,1.89049,0.959256,2.71817,1,1302
2856,3.1,201544,2015-11-01,162.0,12.0,12.0,12.0,12.0,23.0,0.87236,0.362503,1.6309,1,1302
2857,3.1,201545,2015-11-08,119.0,19.0,19.0,19.0,19.0,23.4286,1.19035,0.698602,2.58227,1,1302
2858,3.1,201546,2015-11-15,85.0,23.0,23.0,23.0,23.0,23.4286,1.41033,0.860262,3.1259,2,1302
2859,3.1,201547,2015-11-22,152.0,21.0,21.0,21.0,21.0,21.7143,1.14567,0.666575,2.85408,2,1302
2860,3.1,201548,2015-11-29,433.0,21.0,21.0,21.0,21.0,21.8571,1.01318,0.517034,2.85408,2,1302
2861,3.1,201549,2015-12-06,900.0,45.0,45.0,45.0,45.0,23.4286,1.99682,0.997262,6.11589,1,1302
2862,3.1,201550,2015-12-13,258.0,36.0,36.0,36.0,36.0,24.4286,1.30344,0.855254,4.89271,1,1302
2863,3.1,201551,2015-12-20,264.0,28.0,28.0,28.0,28.0,24.8571,0.811717,0.20388,3.80544,2,1302
2864,3.1,201552,2015-12-27,248.0,49.0,49.0,49.0,49.0,25.4286,1.36485,0.923856,6.65953,2,1302
2865,3.1,201601,2016-01-03,246.0,44.0,44.0,44.0,44.0,23.1429,1.20091,0.795188,5.97998,2,1302
2866,3.1,201602,2016-01-10,264.0,62.0,62.0,62.0,62.0,24.4286,1.46008,0.972878,8.42634,2,1302
8811,3.1,201619,2016-05-08,90.0,312.0,312.0,312.0,312.0,20.8571,0.959347,0.3001,42.4035,2,1302
10975,3.1,201620,2016-05-15,119.0,317.0,317.0,317.0,317.0,20.0,1.08876,0.852875,43.0831,2,1302
12969,3.1,201621,2016-05-22,51.0,166.0,166.0,166.0,166.0,18.2857,0.586017,1.27306e-08,22.5608,2,1302
15096,3.1,201622,2016-05-29,37.0,73.0,73.0,73.0,73.0,20.0,0.281824,0.0,9.92134,1,1302
15097,3.1,201623,2016-06-05,47.0,78.0,78.0,78.0,78.0,18.4286,0.427123,2.28788e-11,10.6009,1,1302
215467,5.1,201135,2011-08-28,,9.0,9.0,9.0,9.0,18.7143,0.556958,0.071857,1.37221,1,1302
215468,5.1,201136,2011-09-04,,12.0,12.0,12.0,12.0,19.4286,1.14736,0.629856,1.82962,1,1302
215469,5.1,201137,2011-09-11,,17.0,17.0,17.0,17.0,19.7143,1.71028,0.917766,2.59196,1,1302
215470,5.1,201138,2011-09-18,,29.0,29.0,29.0,29.0,19.1429,2.21649,0.993974,4.42158,1,1302
215471,5.1,201139,2011-09-25,,41.0,41.0,41.0,41.0,19.2857,2.10958,0.997638,6.2512,1,1302
215472,5.1,201140,2011-10-02,,50.0,50.0,50.0,50.0,21.2857,1.72462,0.991598,7.62342,3,1302
215473,5.1,201141,2011-10-09,,52.0,52.0,52.0,52.0,22.1429,1.32477,0.91034,7.92835,3,1302
215474,5.1,201142,2011-10-16,,40.0,40.0,40.0,40.0,18.5714,0.864814,0.249258,6.09873,3,1302
215475,5.1,201143,2011-10-23,,38.0,38.0,38.0,38.0,20.2857,0.809916,0.165155,5.7938,2,1302
215476,5.1,201144,2011-10-30,,41.0,41.0,41.0,41.0,17.8571,0.957187,0.420234,6.2512,2,1302
215477,5.1,201145,2011-11-06,,37.0,37.0,37.0,37.0,20.7143,0.929841,0.37435,5.64133,2,1302
215478,5.1,201146,2011-11-13,,5.0,5.0,5.0,5.0,21.0,0.134513,4.63241e-08,0.762342,2,1302
215479,5.1,201147,2011-11-20,,35.0,35.0,35.0,35.0,21.7143,1.166,0.733113,5.33639,1,1302
215480,5.1,201148,2011-11-27,,42.0,42.0,42.0,42.0,21.8571,1.74479,0.987258,6.40367,1,1302
215481,5.1,201149,2011-12-04,,90.0,90.0,90.0,90.0,22.7143,2.77955,1.0,13.7221,3,1302
215482,5.1,201150,2011-12-11,,174.0,174.0,174.0,174.0,22.7143,3.06145,1.0,26.5295,3,1302
215483,5.1,201151,2011-12-18,,196.0,196.0,196.0,196.0,24.1429,1.94696,1.0,29.8838,3,1302
215484,5.1,201152,2011-12-25,,193.0,193.0,193.0,193.0,22.875,1.27424,0.987566,29.4264,3,1302
9496,5.1,201201,2012-01-01,,160.0,160.0,160.0,160.0,22.2857,0.885521,0.130853,24.3949,3,1302
9497,5.1,201202,2012-01-08,,214.0,214.0,214.0,214.0,23.5714,1.15995,0.93063,32.6282,3,1302
9498,5.1,201203,2012-01-15,,215.0,215.0,215.0,215.0,24.0,1.16037,0.931543,32.7807,2,1302
9499,5.1,201204,2012-01-22,,317.0,317.0,317.0,317.0,23.2857,1.54982,1.0,48.3325,2,1302
9500,5.1,201205,2012-01-29,,305.0,305.0,305.0,305.0,22.4286,1.26953,0.99727,46.5028,2,1302
9501,5.1,201206,2012-02-05,,464.0,464.0,464.0,464.0,24.0,1.60204,1.0,70.7453,2,1302
212645,1.0,201051,2010-12-19,,10.0,10.0,10.0,10.0,25.0,1.12429,0.602606,4.406,2,1302
